time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-24 03:45:00",0,0,0,81.57,81.30,81.57,81.15,,,,,,,62.80,66.85,75.80,59.89,,63.46,60.25,63.87,54.92,,48.41,49.31,53.82,48.35,,,,,,,,,,,,,,,,,0,0
"2015-06-24 04:00:00",0,0,0,81.48,81.66,81.82,81.41,,,,,,,61.25,66.64,75.88,59.97,,56.95,59.56,63.50,54.58,,56.81,56.24,62.55,48.11,,,,,,,,,,,,,,,,,0,0
"2015-06-24 04:15:00",0,0,0,80.27,81.10,81.53,80.21,,,,,,,62.41,67.91,76.08,59.75,,55.55,58.57,63.40,53.99,,59.39,51.34,59.40,48.01,,,,,,,,,,,,,,,,,0,0
"2015-06-24 04:30:00",0,0,0,79.19,79.68,80.25,79.15,,,,,,,64.89,67.99,76.07,59.61,,61.92,59.65,63.05,53.74,,53.88,53.14,62.63,47.47,,,,,,,,,,,,,,,,,0,0
"2015-06-24 04:45:00",0,0,0,78.30,78.64,79.22,78.26,,,,,,,63.44,67.17,75.70,59.50,,60.10,59.91,62.99,53.66,,49.99,58.87,63.39,49.99,,,,,,,,,,,,,,,,,0,0
"2015-06-24 05:00:00",0,0,0,77.85,78.02,78.32,77.80,,,,,,,63.90,67.70,75.87,59.44,,53.80,58.41,62.83,53.40,,61.09,52.09,61.09,47.17,,,,,,,,,,,,,,,,,0,0
"2015-06-24 05:15:00",0,0,0,76.94,77.54,77.96,76.92,,,,,,,66.37,67.90,75.73,59.28,,61.62,59.38,62.91,53.33,,47.94,60.69,69.71,47.90,,,,,,,,,,,,,,,,,0,0
"2015-06-24 05:30:00",0,0,0,78.25,77.52,78.30,76.92,,,,,,,65.05,67.73,75.93,59.44,,60.98,60.06,63.01,53.43,,68.98,58.06,69.00,47.41,,,,,,,,,,,,,,,,,0,0
"2015-06-24 05:45:00",0,0,0,79.61,78.61,79.59,78.20,,,,,,,71.56,68.10,76.24,59.29,,54.05,58.75,62.95,53.73,,56.67,54.18,70.22,47.17,,,,,,,,,,,,,,,,,0,0
"2015-06-24 06:00:00",0,0,0,78.96,79.75,80.13,78.99,,,,,,,75.85,67.77,75.98,59.37,,62.19,59.94,63.25,53.89,,48.78,59.35,65.49,48.77,,,,,,,,,,,,,,,,,0,0
"2015-06-24 06:15:00",0,0,0,76.99,77.67,79.04,76.91,,,,,,,75.75,67.92,75.84,59.15,,59.54,60.10,63.10,53.43,,61.35,53.83,61.39,46.68,,,,,,,,,,,,,,,,,0,0
"2015-06-24 06:30:00",0,0,0,75.37,76.19,77.05,75.36,,,,,,,75.17,67.49,75.80,58.58,,56.73,58.20,62.54,52.80,,68.76,66.62,72.08,61.34,,,,,,,,,,,,,,,,,0,0
"2015-06-24 06:45:00",0,0,0,75.83,75.19,75.86,74.97,,,,,,,75.17,67.18,75.54,58.32,,61.65,59.64,62.52,52.86,,69.25,68.58,69.30,68.01,,,,,,,,,,,,,,,,,0,0
